Exercice;Section;D/R;Fonction;Libellé fonction;Nature; BP2015 
2015;F;D;810;SERVICES COMMUNS;6453; 204 049,00    
2015;F;D;810;SERVICES COMMUNS;6488; 42 197,00    
2015;F;D;813;PROPRETE URBAINE;60611; 110 000,00    
2015;F;D;813;PROPRETE URBAINE;60631; 1 500,00    
2015;F;D;813;PROPRETE URBAINE;60632; 1 500,00    
2015;F;D;813;PROPRETE URBAINE;60636; 4 500,00    
2015;F;D;813;PROPRETE URBAINE;611; 20 771 079,00    
2015;F;D;813;PROPRETE URBAINE;6135; 101 000,00    
2015;F;D;813;PROPRETE URBAINE;6156; 12 000,00    
2015;F;D;813;PROPRETE URBAINE;6281; 2 100,00    
2015;F;D;813;PROPRETE URBAINE;6284; 610 000,00    
2015;F;D;813;PROPRETE URBAINE;6331; 13 123,00    
2015;F;D;813;PROPRETE URBAINE;64111; 656 815,00    
2015;F;D;813;PROPRETE URBAINE;64112; 34 959,00    
2015;F;D;813;PROPRETE URBAINE;64118; 128 990,00    
2015;F;D;813;PROPRETE URBAINE;6451; 115 376,00    
2015;F;D;813;PROPRETE URBAINE;6453; 208 835,00    
2015;F;D;813;PROPRETE URBAINE;6488; 40 808,00    
2015;F;D;814;ECLAIRAGE PUBLIC;60612; 2 538 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;60628; 147 550,00    
2015;F;D;814;ECLAIRAGE PUBLIC;60631; 2 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;60632; 171 400,00    
2015;F;D;814;ECLAIRAGE PUBLIC;60636; 6 500,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6064; 1 500,00    
2015;F;D;814;ECLAIRAGE PUBLIC;611; 3 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6135; 1 600,00    
2015;F;D;814;ECLAIRAGE PUBLIC;61523; 330 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;61558; 5 400,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6156; 1 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;617; 96 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6188; 150 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6282; 1 000,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6331; 11 261,00    
2015;F;D;814;ECLAIRAGE PUBLIC;64111; 550 328,00    
2015;F;D;814;ECLAIRAGE PUBLIC;64112; 8 546,00    
2015;F;D;814;ECLAIRAGE PUBLIC;64118; 258 559,00    
2015;F;D;814;ECLAIRAGE PUBLIC;64131; 21 684,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6451; 101 857,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6453; 173 451,00    
2015;F;D;814;ECLAIRAGE PUBLIC;6488; 33 345,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60611; 110 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60612; 204 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60628; 150,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60631; 100,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60632; 900,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;60636; 300,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6064; 2 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;611; 18 340,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6135; 1 500,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;61523; 1 113 500,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6156; 95 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6228; 50 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6231; 500,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6236; 160,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;62878; 5 000,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6331; 6 705,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;64111; 325 991,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;64112; 11 365,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;64118; 112 824,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;64131; 15 866,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6451; 61 056,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6453; 102 452,00    
2015;F;D;816;AUTRES RESEAUX ET SERVICES DIVERS;6488; 12 553,00    
2015;F;D;820;SERVICES COMMUNS;60628; 600,00    
2015;F;D;820;SERVICES COMMUNS;6064; 10 000,00    
2015;F;D;820;SERVICES COMMUNS;6156; 38 600,00    
2015;F;D;820;SERVICES COMMUNS;617; 25 600,00    
2015;F;D;820;SERVICES COMMUNS;6182; 2 000,00    
2015;F;D;820;SERVICES COMMUNS;6188; 660,00    
2015;F;D;820;SERVICES COMMUNS;6226; 32 000,00    
2015;F;D;820;SERVICES COMMUNS;6227; 26 550,00    
2015;F;D;820;SERVICES COMMUNS;6231; 15 940,00    
2015;F;D;820;SERVICES COMMUNS;6232; 1 850,00    
2015;F;D;820;SERVICES COMMUNS;6236; 16 500,00    
2015;F;D;820;SERVICES COMMUNS;6331; 12 965,00    
2015;F;D;820;SERVICES COMMUNS;64111; 662 985,00    
2015;F;D;820;SERVICES COMMUNS;64112; 15 425,00    
2015;F;D;820;SERVICES COMMUNS;64118; 288 249,00    
2015;F;D;820;SERVICES COMMUNS;6451; 113 900,00    
2015;F;D;820;SERVICES COMMUNS;6453; 207 747,00    
2015;F;D;820;SERVICES COMMUNS;6488; 31 637,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60612; 190 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60624; 300,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60628; 6 400,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60631; 1 500,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60632; 40 400,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;60636; 6 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6064; 3 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;611; 5 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;61523; 160 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;61551; 400,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6156; 1 157 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;617; 10 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6188; 43 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6282; 10 000,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6331; 14 041,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;64111; 731 430,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;64112; 19 160,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;64118; 280 101,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6451; 123 346,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6453; 229 439,00    
2015;F;D;821;EQUIPEMENTS DE VOIRIE;6488; 37 222,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60612; 5 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60624; 1 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60628; 11 050,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60631; 8 500,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60632; 3 050,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;60633; 19 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6064; 6 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;611; 1 500 500,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;61522; 9 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;61523; 1 125 500,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;61551; 1 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;61558; 37 288,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6156; 244 580,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;617; 90 400,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6188; 22 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6226; 1 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6231; 100 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6236; 1 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;627; 31 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6331; 51 612,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;64111; 2 605 233,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;64112; 118 869,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;64118; 744 158,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;64131; 22 849,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6451; 456 496,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6453; 827 301,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;64731; 12 845,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6488; 144 726,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;658; 101 750,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;6718; 3 625 000,00    
2015;F;D;822;VOIRIE COMMUNALE ET ROUTES;678; 2 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;60611; 526 737,00    
2015;F;D;823;ESPACES VERTS URBAINS;60612; 178 586,00    
2015;F;D;823;ESPACES VERTS URBAINS;60621; 5 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;60622; 15 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;60623; 285 400,00    
2015;F;D;823;ESPACES VERTS URBAINS;60624; 30 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;60628; 195 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;60631; 24 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;60632; 215 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;60636; 45 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6064; 10 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;611; 15 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6135; 57 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;61521; 1 670 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;61522; 27 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;61523; 326 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;61524; 405 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;61551; 50 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;61558; 10 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6156; 88 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;617; 56 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6188; 42 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;6226; 18 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6228; 30 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6232; 5 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6233; 15 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6236; 11 700,00    
2015;F;D;823;ESPACES VERTS URBAINS;6238; 73 600,00    
2015;F;D;823;ESPACES VERTS URBAINS;6241; 13 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6247; 1 400,00    
2015;F;D;823;ESPACES VERTS URBAINS;6261; 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;627; 2 200,00    
2015;F;D;823;ESPACES VERTS URBAINS;6281; 46 250,00    
2015;F;D;823;ESPACES VERTS URBAINS;6282; 135 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6283; 21 500,00    
2015;F;D;823;ESPACES VERTS URBAINS;62878; 11 563,00    
2015;F;D;823;ESPACES VERTS URBAINS;6288; 1 000,00    
2015;F;D;823;ESPACES VERTS URBAINS;6331; 111 494,00    
2015;F;D;823;ESPACES VERTS URBAINS;64111; 5 434 688,00    
2015;F;D;823;ESPACES VERTS URBAINS;64112; 171 869,00    
2015;F;D;823;ESPACES VERTS URBAINS;64118; 2 295 026,00    
2015;F;D;823;ESPACES VERTS URBAINS;64131; 646 982,00    
2015;F;D;823;ESPACES VERTS URBAINS;6451; 1 030 639,00    
2015;F;D;823;ESPACES VERTS URBAINS;6453; 1 730 717,00    
2015;F;D;823;ESPACES VERTS URBAINS;64731; 39 515,00    
2015;F;D;823;ESPACES VERTS URBAINS;6488; 326 137,00    
2015;F;D;823;ESPACES VERTS URBAINS;678; 1 000,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;60624; 24,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6064; 976,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;611; 2 500,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;61522; 48 000,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6156; 2 159,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;617; 114 200,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6226; 5 000,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6233; 5 000,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6236; 5 000,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6241; 600,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6281; 16 500,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6282; 300,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6331; 46 906,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;637; 341,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;64111; 2 302 008,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;64112; 51 980,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;64118; 644 163,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;64131; 102 108,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6451; 425 469,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6453; 723 702,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6488; 112 283,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;65738; 196 024,00    
2015;F;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;6574; 89 180,00    
2015;F;D;832;ACTIONS SPECIFIQUES DE LUTTE CONTRE LA POLLUTION;6281; 16 500,00    
2015;F;D;832;ACTIONS SPECIFIQUES DE LUTTE CONTRE LA POLLUTION;6574; 5 400,00    
2015;F;D;833;PRESERVATION DU MILIEU NATUREL;6574; 14 943,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;60623; 8 000,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6132; 554 525,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6135; 42 200,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6188; 376 600,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6231; 150 000,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6232; 33 776,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6233; 133 000,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6236; 8 400,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6282; 5 884,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6532; 15 000,00    
2015;F;D;90;INTERVENTIONS ECONOMIQUES;6574; 67 586,00    
2015;F;D;91;FOIRES ET MARCHES;60612; 137 994,00    
2015;F;D;91;FOIRES ET MARCHES;60628; 21 000,00    
2015;F;D;91;FOIRES ET MARCHES;60631; 750,00    
2015;F;D;91;FOIRES ET MARCHES;60632; 5 000,00    
2015;F;D;91;FOIRES ET MARCHES;60636; 1 000,00    
2015;F;D;91;FOIRES ET MARCHES;611; 59 500,00    
2015;F;D;91;FOIRES ET MARCHES;6135; 385 000,00    
2015;F;D;91;FOIRES ET MARCHES;61522; 7 500,00    
2015;F;D;91;FOIRES ET MARCHES;61523; 7 500,00    
2015;F;D;91;FOIRES ET MARCHES;6156; 46 500,00    
2015;F;D;91;FOIRES ET MARCHES;617; 39 500,00    
2015;F;D;91;FOIRES ET MARCHES;6184; 2 000,00    
2015;F;D;91;FOIRES ET MARCHES;6188; 130 000,00    
2015;F;D;91;FOIRES ET MARCHES;6227; 3 000,00    
2015;F;D;91;FOIRES ET MARCHES;6231; 5 000,00    
2015;F;D;91;FOIRES ET MARCHES;6233; 35 000,00    
2015;F;D;91;FOIRES ET MARCHES;6238; 372 000,00    
2015;F;D;91;FOIRES ET MARCHES;627; 1 500,00    
2015;F;D;91;FOIRES ET MARCHES;6282; 185 000,00    
2015;F;D;91;FOIRES ET MARCHES;6283; 44 750,00    
2015;F;D;91;FOIRES ET MARCHES;6331; 11 534,00    
2015;F;D;91;FOIRES ET MARCHES;64111; 573 241,00    
2015;F;D;91;FOIRES ET MARCHES;64112; 33 226,00    
2015;F;D;91;FOIRES ET MARCHES;64118; 275 167,00    
2015;F;D;91;FOIRES ET MARCHES;64131; 16 839,00    
2015;F;D;91;FOIRES ET MARCHES;6451; 101 386,00    
2015;F;D;91;FOIRES ET MARCHES;6453; 183 621,00    
2015;F;D;91;FOIRES ET MARCHES;6488; 35 464,00    
2015;F;D;91;FOIRES ET MARCHES;658; 47 500,00    
2015;F;D;95;AIDES AU TOURISME;6574; 2 125 000,00    
2015;F;D;;;023; 343 641,00    
2015;F;D;;;637; 120 000,00    
2015;F;D;;;6541; 150 000,00    
2015;F;D;;;6542; 150 000,00    
2015;F;D;;;6561; 244 184,00    
2015;F;D;;;66111; 5 900 000,00    
2015;F;D;;;66112; 560 000,00    
2015;F;D;;;6615; 80 000,00    
2015;F;D;;;6688; 82 000,00    
2015;F;D;;;673; 300 000,00    
2015;F;D;;;6811; 17 010 062,00    
2015;F;D;;;6817; 300 000,00    
2015;F;D;;;73921; 47 891 323,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;6419; 132 780,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70323; 2 000 620,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70841; 70 000,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70848; 321 210,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70873; 80 000,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70876; 775 499,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;70878; 373 993,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;7088; 3 500,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;74718; 30 500,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;7478; 284 721,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;752; 585 000,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;758; 760 526,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;7718; 3 710 000,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;773; 2 000,00    
2015;F;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;7788; 243 100,00    
2015;F;R;021;ASSEMBLEE LOCALE;758; 33 982,00    
2015;F;R;022;ADMINISTRATION GENERALE DE L'ETAT;74718; 232 846,00    
2015;F;R;022;ADMINISTRATION GENERALE DE L'ETAT;758; 80 996,00    
2015;F;R;023;INFORMATION, COMMUNICATION, PUBLICITE;758; 22 738,00    
2015;F;R;024;FETES ET CEREMONIES;7083; 1 600,00    
2015;F;R;024;FETES ET CEREMONIES;752; 40 000,00    
2015;F;R;024;FETES ET CEREMONIES;758; 35 925,00    
2015;F;R;026;CIMETIERES ET POMPES FUNEBRES;70311; 407 956,00    
2015;F;R;026;CIMETIERES ET POMPES FUNEBRES;70312; 87 472,00    
2015;F;R;026;CIMETIERES ET POMPES FUNEBRES;758; 1 000,00    
2015;F;R;048;AUTRES ACTIONS DE COOPERATION DECENTRALISEE;758; 10 380,00    
2015;F;R;112;POLICE MUNICIPALE;757; 150 000,00    
2015;F;R;112;POLICE MUNICIPALE;758; 146 552,00    
2015;F;R;12;HYGIENE ET SALUBRITE PUBLIQUE;758; 17 891,00    
2015;F;R;213;CLASSES REGROUPEES;70874; 130 000,00    
2015;F;R;213;CLASSES REGROUPEES;74718; 1 800 000,00    
2015;F;R;213;CLASSES REGROUPEES;752; 100 000,00    
2015;F;R;213;CLASSES REGROUPEES;758; 226 742,00    
2015;F;R;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;7067; 4 100 000,00    
2015;F;R;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;70688; 200 000,00    
2015;F;R;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;7488; 15 000,00    
2015;F;R;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;758; 1 439,00    
2015;F;R;30;SERVICES COMMUNS;7062; 2 500,00    
2015;F;R;30;SERVICES COMMUNS;7088; 25 000,00    
2015;F;R;30;SERVICES COMMUNS;752; 14 000,00    
2015;F;R;30;SERVICES COMMUNS;758; 42 626,00    
2015;F;R;311;EXPRESSION MUSICALE, LYRIQUE ET CHOREGRAPHIQUE;752; 78 000,00    
2015;F;R;313;THEATRES;7062; 85 000,00    
2015;F;R;313;THEATRES;7472; 55 000,00    
2015;F;R;313;THEATRES;758; 6 639,00    
2015;F;R;314;CINEMAS ET AUTRES SALLES DE SPECTACLES;7062; 100 000,00    
2015;F;R;314;CINEMAS ET AUTRES SALLES DE SPECTACLES;758; 1 000,00    
2015;F;R;322;MUSEES;758; 1 000,00    
2015;F;R;323;ARCHIVES;7062; 1 200,00    
2015;F;R;323;ARCHIVES;758; 16 176,00    
2015;F;R;40;SERVICES COMMUNS;70631; 5 500,00    
2015;F;R;40;SERVICES COMMUNS;758; 81 064,00    
2015;F;R;411;SALLES DE SPORT, GYMNASES;752; 180 000,00    
2015;F;R;412;STADES;752; 63 000,00    
2015;F;R;421;CENTRES DE LOISIRS;7067; 600 000,00    
2015;F;R;421;CENTRES DE LOISIRS;7478; 1 285 000,00    
2015;F;R;421;CENTRES DE LOISIRS;758; 2 255,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;7062; 360 000,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;70631; 7 000,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;70632; 3 000,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;7066; 53 300,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;7088; 72 400,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;7473; 1 000,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;752; 90 000,00    
2015;F;R;422;AUTRES ACTIVITES POUR LES JEUNES;758; 107 230,00    
2015;F;R;520;SERVICES COMMUNS;70878; 38 000,00    
2015;F;R;520;SERVICES COMMUNS;7473; 207 000,00    
2015;F;R;520;SERVICES COMMUNS;752; 22 200,00    
2015;F;R;520;SERVICES COMMUNS;758; 4 660,00    
2015;F;R;524;AUTRES SERVICES;70321; 20 000,00    
2015;F;R;64;CRECHES ET GARDERIES;7066; 3 100 000,00    
2015;F;R;64;CRECHES ET GARDERIES;7473; 105 000,00    
2015;F;R;64;CRECHES ET GARDERIES;7478; 11 410 000,00    
2015;F;R;64;CRECHES ET GARDERIES;758; 326 303,00    
2015;F;R;810;SERVICES COMMUNS;70323; 129 000,00    
2015;F;R;810;SERVICES COMMUNS;758; 54 031,00    
2015;F;R;813;PROPRETE URBAINE;70878; 87 000,00    
2015;F;R;813;PROPRETE URBAINE;758; 1 000,00    
2015;F;R;814;ECLAIRAGE PUBLIC;758; 17 796,00    
2015;F;R;816;AUTRES RESEAUX ET SERVICES DIVERS;758; 7 943,00    
2015;F;R;820;SERVICES COMMUNS;758; 53 049,00    
2015;F;R;821;EQUIPEMENTS DE VOIRIE;70323; 1 385 000,00    
2015;F;R;821;EQUIPEMENTS DE VOIRIE;758; 22 538,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;70321; 62 000,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;70323; 3 000,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;70846; 9 195 000,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;70876; 27 213 361,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;7337; 4 400 000,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;752; 771 600,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;758; 67 305,00    
2015;F;R;822;VOIRIE COMMUNALE ET ROUTES;7718; 3 858 000,00    
2015;F;R;823;ESPACES VERTS URBAINS;70632; 400 000,00    
2015;F;R;823;ESPACES VERTS URBAINS;70688; 20 000,00    
2015;F;R;823;ESPACES VERTS URBAINS;758; 167 704,00    
2015;F;R;823;ESPACES VERTS URBAINS;7711; 3 000,00    
2015;F;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;70323; 33 040,00    
2015;F;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;758; 1 000,00    
2015;F;R;90;INTERVENTIONS ECONOMIQUES;7718; 173 000,00    
2015;F;R;91;FOIRES ET MARCHES;70321; 60 720,00    
2015;F;R;91;FOIRES ET MARCHES;70323; 2 700 000,00    
2015;F;R;91;FOIRES ET MARCHES;70328; 450 000,00    
2015;F;R;91;FOIRES ET MARCHES;757; 510 000,00    
2015;F;R;91;FOIRES ET MARCHES;758; 129 708,00    
2015;F;R;95;AIDES AU TOURISME;70876; 2 126 111,00    
2015;F;R;;;73111; 186 737 387,00    
2015;F;R;;;7325; 3 173 500,00    
2015;F;R;;;7343; 55 800,00    
2015;F;R;;;7351; 1 150 000,00    
2015;F;R;;;7362; 1 320 000,00    
2015;F;R;;;7368; 1 277 000,00    
2015;F;R;;;7381; 8 630 000,00    
2015;F;R;;;7411; 44 021 397,00    
2015;F;R;;;74123; 16 215 071,00    
2015;F;R;;;74127; 4 278 420,00    
2015;F;R;;;745; 9 000,00    
2015;F;R;;;746; 1 217 948,00    
2015;F;R;;;74712; 611 376,00    
2015;F;R;;;74718; 30 900,00    
2015;F;R;;;7473; 109 800,00    
2015;F;R;;;74758; 248 400,00    
